Date,Time,Open,High,Low,Close,Volume,OpenInt
2018-01-08,09:00:00,153.374,153.525,153.368,153.498,0,0
2018-01-08,10:00:00,153.496,153.529,153.329,153.344,0,0
2018-01-08,11:00:00,153.346,153.347,153.054,153.086,0,0
2018-01-08,12:00:00,153.081,153.265,153.017,153.233,0,0
2018-01-08,13:00:00,153.244,153.324,153.143,153.148,0,0
2018-01-08,14:00:00,153.152,153.208,153.061,153.163,0,0
2018-01-08,15:00:00,153.168,153.193,152.882,152.925,0,0
2018-01-08,16:00:00,152.951,153.165,152.94,153.14,0,0
2018-01-08,17:00:00,153.13,153.459,153.111,153.429,0,0
2018-01-08,18:00:00,153.435,153.53,153.373,153.401,0,0
2018-01-08,19:00:00,153.398,153.458,153.3,153.323,0,0
2018-01-08,20:00:00,153.331,153.399,153.308,153.359,0,0
2018-01-08,21:00:00,153.359,153.399,153.313,153.373,0,0
2018-01-08,22:00:00,153.377,153.436,153.35,153.378,0,0
2018-01-08,23:00:00,153.374,153.454,153.366,153.451,0,0
2018-01-08,23:59:00,153.455,153.56,153.444,153.551,0,0
2018-01-09,01:00:00,153.549,153.576,153.473,153.554,0,0
2018-01-09,02:00:00,153.546,153.578,153.465,153.483,0,0
2018-01-09,03:00:00,153.481,153.505,152.797,152.882,0,0
2018-01-09,04:00:00,152.891,152.922,152.745,152.871,0,0
2018-01-09,05:00:00,152.872,152.995,152.857,152.932,0,0
2018-01-09,06:00:00,152.931,152.943,152.788,152.834,0,0
2018-01-09,07:00:00,152.841,152.989,152.814,152.984,0,0
2018-01-09,08:00:00,152.979,152.989,152.816,152.91,0,0
2018-01-09,09:00:00,152.905,152.977,152.674,152.724,0,0
2018-01-09,10:00:00,152.717,152.855,152.627,152.656,0,0
2018-01-09,11:00:00,152.665,152.803,152.634,152.717,0,0
2018-01-09,12:00:00,152.72,152.741,152.577,152.669,0,0
2018-01-09,13:00:00,152.674,152.686,152.466,152.525,0,0
2018-01-09,14:00:00,152.526,152.571,152.281,152.283,0,0
2018-01-09,15:00:00,152.293,152.308,152.054,152.245,0,0
2018-01-09,16:00:00,152.247,152.453,152.241,152.33,0,0
2018-01-09,17:00:00,152.337,152.341,151.96,152.06,0,0
2018-01-09,18:00:00,152.056,152.171,152.014,152.152,0,0
2018-01-09,19:00:00,152.169,152.426,152.151,152.304,0,0
2018-01-09,20:00:00,152.292,152.367,152.245,152.353,0,0
2018-01-09,21:00:00,152.355,152.458,152.328,152.429,0,0
2018-01-09,22:00:00,152.436,152.507,152.39,152.449,0,0
2018-01-09,23:00:00,152.444,152.542,152.42,152.538,0,0
2018-01-09,23:59:00,152.533,152.562,152.489,152.503,0,0
2018-01-10,01:00:00,152.496,152.606,152.488,152.59,0,0
2018-01-10,02:00:00,152.591,152.596,152.03,152.081,0,0
2018-01-10,03:00:00,152.083,152.143,151.841,151.841,0,0
2018-01-10,04:00:00,151.85,152.038,151.85,151.961,0,0
2018-01-10,05:00:00,151.961,152.031,151.934,151.974,0,0
2018-01-10,06:00:00,151.962,152.073,151.908,151.964,0,0
2018-01-10,07:00:00,151.962,151.965,151.865,151.891,0,0
2018-01-10,08:00:00,151.899,151.913,151.487,151.563,0,0
2018-01-10,09:00:00,151.559,151.571,151.158,151.214,0,0
2018-01-10,10:00:00,151.214,151.31,151.116,151.116,0,0
2018-01-10,11:00:00,151.115,151.198,150.809,150.86,0,0
2018-01-10,12:00:00,150.86,150.929,150.607,150.819,0,0
2018-01-10,13:00:00,150.827,151.111,150.81,150.974,0,0
