############################################################### DATA TO FOLLOW ########################################
Result | Result per Trans | Trans Cnt | Signal Type | Strategy Type | Positive Trans Cnt | Positive Trans Pct | Eq in Str | JSON | Transaction Map
8.029|0.085400|94|False|BUY|54|0.574500|((299 > TF_open(3))and((TF_high(7) > TF_high(5))or(TF_avg_open(5,2) > TF_avg_open(7,2))))|{"name": "and", "children": [{"name": "(299 > TF_open(3))"}, {"name": "or", "children": [{"name": "(TF_high(7) > TF_high(5))"}, {"name": "(TF_avg_open(5,2) > TF_avg_open(7,2))"}]}]}|0000000100000000000000000000000000000000000000000000000100000010000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000010000000000000000010000000000000000000000100000000011000000000000000001000000000000000000000000000000000000000000000000011000000010000000000000000100000000000000000010000000000000000000000100000000000100000000100000000000000000000000000000010000001000000000000000000000000000000010000000000000000000000000000000011000000010000000000000000000000000000000000000010000000100000000100000000000000001000000000000010000000010000011000000000000000000000011000100000000010000000000000000000000000000000100000000110000000000000000010001000000101000000000000000000000000000000000000000000100000000100000000000000100000000000000000000000000000000000000000001000000000000000100000010010000000000000000000000000000000000000001000000000000000000000000000000000000100000000010000010000010000100000000000011000000000001000000011000000000100000000000000000000000000001000000000000000000000000100000000001000000000000011000000000000100000000000100000000000001100000000000000000000000000000011000000000100000001000000100000000000000000000010000000000000100000000000100000000100000000000000001100000010000000001000010000100000000000010
-14.755|-0.085300|173|False|SELL|94|0.543400|(((TF_high(5) > TF_high(9))or(214 < TF_avg_open(10,7)))or(TF_max(1,2) < TF_max(9,3)))|{"name": "or", "children": [{"name": "or", "children": [{"name": "(TF_high(5) > TF_high(9))"}, {"name": "(214 < TF_avg_open(10,7))"}]}, {"name": "(TF_max(1,2) < TF_max(9,3))"}]}|0000000010000010000000000000000001000011000000000001110000000100000001000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000100000000000000110000001100000000111100000000010100000000000011000000000000000000000000011100000000000000000000111000000000000000110000000010000101100000000001110000000000000000000000011000100000000000000000111000000010000000000000000010000000000000001000000000000000000000011110000001100000000000000000000000111000000000000000000000000100000000000011000000000000000111000000000011000000000000000000000000000000000000000000000000111000001100000000000001111000000011000000000011100000000000011100000000000000000000000100000100000000110000000111000001100000000000001100000000000000010000000000010000000000000000011000001110000010000000000000000000000000000000001100000010000000000000100000000000000000000000000000001100000001110000000011000000000000100000001000001110000000000000000010000000000000000011000000000000000000000000110000000000000000110000110000000000000000000000000000010000000000000000000000000000000000000001100000001110000000000000000000000000000001000000011000000000000000110000000000011100000000000001011000000000011100000000000001100000000100000011100000000001110000000000000000000000000000000000000000001000000000000000000000000000000000000000110100000000000000000000000000000000000000000010000000000000111000000111000000000000000000000000000000000000000000000000000000000001111000000000000000000011
-13.487|-0.084300|160|True|SELL|89|0.556300|((TF_high(5) < TF_high(9))and(TF_avg_open(9,3) < TF_avg_open(4,3)))|{"name": "and", "children": [{"name": "(TF_high(5) < TF_high(9))"}, {"name": "(TF_avg_open(9,3) < TF_avg_open(4,3))"}]}|0000000000000010000100000000000001000010000000000001100000000100000000000000000000000000000000010000000001000000000000000000000000100000000000000000000000000000100000000000000110000001000000000100000010000010100000000000010000000000001000010000000010100000000000000000000101000011000000000000000000010000110000000000001000000000001000000000000000000100000000000000000100000000010000000000000000010000001000000000000110000000000000000011000000001000000000100000000000000110000001000000001000000000110000000000000000001000000000100000000000010000000000000000000000000000100000000000000000000111000010000000000000001111100000011000000000011111000000000010000000000000000000000000000000100000000100000000111000000000000000000001101000000100001000001000000010001000000000000010000001100000000000000000000011000000000000000001000000010001000000000100010000000110000000000000000001100000001000000000010000000000000100000001000001110110000000000000010010000000000000011000000001000000000000000000000000000000010110010000000000100000000000000000000010110000000000000000000000000000000000000000000001100000100000000000000000000000001000000011100000000000000110000000000110000000000000001110000000000010000000000000001000000000100000010000010000001000000000000000000000000000000000100000001001000000000000000000000010000001100000000110000000000000000000000000000010000000000000000000100000000110000000110000001000000000000010000000000010000000000000000001000000001000000000000000010000010
13.254|0.083400|159|True|BUY|103|0.647800|(((TF_max(2,2) < TF_close(6))and(181 > TF_min(3,7)))and(TF_close(9) < TF_close(10)))|{"name": "and", "children": [{"name": "and", "children": [{"name": "(TF_max(2,2) < TF_close(6))"}, {"name": "(181 > TF_min(3,7))"}]}, {"name": "(TF_close(9) < TF_close(10))"}]}|0000100000000000000000011010001000000000001100010000000100000000010000000000001010000000000000000000000000000110000010000001100000000000101100000000000000000000000000000000000000000000000100000000010000000000000000000000000011100010000000000001000000001000001000101000000000000000000011100000000000000000000000000000000000100000000000000000010000110000000000000000000000000000000010010111000001000000000000010000000000010000000000000000000000000000001000000011100000000000001010000000000000100000000010000000000010000000000100000010100000000000100010000110011000000000000000111000100000000000000000000011001010000000000000000000000000000000000000000000000000000000000111010000000100000000000000000100000000000000000000000000000100000000000000000000011000000000000000000000001000000000000001011100000100000100010000000000000010000100000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001111000100000000000110000000000000000000000100000000000000001000000100010000000000000000000000000100010000000000000000100100000000000000000000000000000001000000000000000011010011000010000000000000101000001001100000000000100000010000101000000100000000000000000000000000000000000000000000000000000001100010000000100001000000000000001110000000000000010000000000000000000000000000000100000000010000010001000100000010111000010000000110000000000000000100000000000000000010000000011010100000000000000000000001000000000000000011000000010000000001100010000
6.499|0.083300|78|False|BUY|54|0.692300|(((TF_avg_open(6,7) > TF_max(2,1))or(TF_max(7,5) > TF_avg_open(6,3)))or(TF_low(3) > TF_close(6)))|{"name": "or", "children": [{"name": "or", "children": [{"name": "(TF_avg_open(6,7) > TF_max(2,1))"}, {"name": "(TF_max(7,5) > TF_avg_open(6,3))"}]}, {"name": "(TF_low(3) > TF_close(6))"}]}|0000000000010000000000000000000000000000000000000100000001000000000000000000000000000001100000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000011000000000000000000010000010000000100000000000000000000000000000000000000000000000000000100000001100000000000000000000000010000000011000000000000000100000000000000001000000000000000000000011000000000000000000100000000000000010000000000001000000000110000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000001000000000000001000000000000000000000000000000100000000000000000000000000000000101100010000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000001100000001000000100000000000000000000000000010000011000001000000000000000000000000000000000000011000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100001011000000000100000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000110000000000100000010000000000000000000000000000000000000000000000100000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000001110000000001100000000000000000100000000000000000000010000
12.566|0.083200|151|False|BUY|97|0.642400|((TF_close(1) > TF_high(5))or((TF_high(10) > TF_low(5))or(TF_max(8,1) > TF_avg_open(4,4))))|{"name": "or", "children": [{"name": "(TF_close(1) > TF_high(5))"}, {"name": "or", "children": [{"name": "(TF_high(10) > TF_low(5))"}, {"name": "(TF_max(8,1) > TF_avg_open(4,4))"}]}]}|0000000000010000000000000000000100000000000000000100000111100000000000000000000000000000011000000000001100000000000000000000000000000000000000000000000011100000001000000001110000011000000011100000000000100000001010000000000000000000000000000000000000000000000000000010000000011000000000000000000011000000000001111000000000000000000000000000000000000000011100000000100000001100000000000000000000000110000000001000000000000001110000000000000011000000000100000000000001110000000000000100100000000100000011000000000001100000000110000000000110000000000000000000000000000110000000000000000000000000011000000000000000000000001110000001100000000000001111000000000110000000000000000000000000000011100000000000000000000000100000000000000000000000000000000000000000000000000011100000000100000010000000000000000000000000000000000000000000000000000000100000000000000000001001000000011000001110000000000000000000000000110000011100000000000000000000000000000000000000000001000000110000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000010000000111000000000000000000000000000000111000000000000000000000000110000000000111000000000000000000000000010100000000110000000000000001110000010000000000011000000000000001000000000000000001100000000000000011000000100000001000000000000000000010000000000000000000000000000000000000000000000000000000000010000011100000000000000000000000000000000110000000001100000110000000001100000000000000000000110000
13.041|0.083100|157|False|BUY|91|0.579600|(((TF_avg_open(8,5) > TF_close(1))or(88 > 293))or(TF_open(2) > TF_avg_open(8,7)))|{"name": "or", "children": [{"name": "or", "children": [{"name": "(TF_avg_open(8,5) > TF_close(1))"}, {"name": "(88 > 293)"}]}, {"name": "(TF_open(2) > TF_avg_open(8,7))"}]}|1100000001000000000001100000000000000000011000000000000111000000000000100100000000000000000000000010000000001000000000000000000000000100000000000000000000000000000000000000000000110000001010000000110000000000000000000000000100000000000100000000000001000000000000000000001001000000010000000010000100000000001100100000000110000000001000100100000000100000000000000000000001100000000000000000000000000000000010000000010010010001000000010100001100000011000000001000000000000000100000000000010010000000000000000000000110000000000000001100000000000000000000000000000000000000000000000000000000000000000000110000000000001001000001000010000000000001000000000000110000000000000000000000000000000100000001100000000000000110000000000000110011001000000100100001000000010001000000000000111000011000001100000000001000000000000000000100010000000000001000000000000000000000000000000001100000010000000011000000000110001000000000010000000000010000100000000000001000100000000000000001000000011000000000000001000000000000000000100010000000000100000000000000000000010000000000000100000000000000000010000010100001000100000000000000000000000000000000000000000000000000000001100000000000100000000000000000011000000000110100000000000001100000001000000011100000000011000000000000001001000000000000001000000000000000000000000000000001110000001000000000010000000000000000000000000000000000001000000010000000000000010000000100000000000000000000110000000000100000000001000000001000000011000000100000000000000
11.604|0.082900|140|True|BUY|85|0.607100|((TF_low(5) > TF_max(8,7))or(TF_low(5) > TF_open(4)))|{"name": "or", "children": [{"name": "(TF_low(5) > TF_max(8,7))"}, {"name": "(TF_low(5) > TF_open(4))"}]}|0000000000110000000000000000001000000000000000001100001010000000000000000000000000000001000000000000000000000000010000000000000000000000100000000000000000100000000000000011110000100000001011000000000000000000000000000100000010000000000000000000000000000001000000100000000000000000001000001000000110000000000001111000000000000000000000000000000000000000011111100001100000000000000000000000000000000000000000011001000000000001111100010000000000000000000000000000000001100000000000000000000000000000000111101100000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000100000000100000011110000000000001001011001000111000000000000000000000000000011000000000000000000000000001100010000000000000000000000000000000000000000000001100000000000000000000000000001000000000000000000000000000000000000000000100000000010000000000001100010000000001100000000000000000000000000110000011000000001000000000000000000000000000000010001000100000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000001011000001110000100110000001000000000000000000000000000001000100000000000000000000000000110001000000010000000000000000000000000011110000000100100110000000000010100010000000000011000000100000000010000000000000000000000000000000011000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000011100000000000000000000000000000000000000000001100000000001000000000000000000000000000100000
7.12|0.082800|86|True|BUY|58|0.674400|((TF_max(8,9) < TF_low(5))and(TF_avg_open(8,9) > TF_max(9,8)))|{"name": "and", "children": [{"name": "(TF_max(8,9) < TF_low(5))"}, {"name": "(TF_avg_open(8,9) > TF_max(9,8))"}]}|0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001110000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000011111100001100000000000000000000000000000000000000000011000000000000001111100000000000000000000000000000000000001100000000000000000000000000000000111101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000001001011000000110000000000000000000000000000010000000000000000000000000000100010000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000001100000000000000000000000000010000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000001110000000110000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000011110000000100100110000000000010000010000000000011000000000000000000000000000000000000000000000000011000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011100000000000000000000000000000000000000000001100000000000000000000000000000000000000000000
8.024|0.082700|97|False|BUY|64|0.659800|((TF_low(5) < TF_max(8,10))or(TF_high(7) > 275))|{"name": "or", "children": [{"name": "(TF_low(5) < TF_max(8,10))"}, {"name": "(TF_high(7) > 275)"}]}|0000000000110000000000000000001000000000000000001100000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000001110000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000001111000000000000000000000000000000000000000011111100001100000000000000000000000000000000000000000011000000000000001111100000000000000000000000000000000000001100000000000000000000000000000000111101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000001001011000000100000000000000000000000000000010000000000000000000000000000100010000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000001100000000000000000000000000010000011000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000001110000000110000001000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000011110000000100100110000000000010000010000000000011000000000000000000000000000000000000000000000000011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011100000000000000000000000000000000000000000001100000000000000000000000000000000000000000000
-13.695|-0.082500|166|False|SELL|91|0.548200|(((TF_avg_open(1,1) < TF_max(6,5))or(TF_max(9,5) < TF_high(5)))or(TF_max(3,3) > TF_max(2,3)))|{"name": "or", "children": [{"name": "or", "children": [{"name": "(TF_avg_open(1,1) < TF_max(6,5))"}, {"name": "(TF_max(9,5) < TF_high(5))"}]}, {"name": "(TF_max(3,3) > TF_max(2,3))"}]}|0000000000000111000000000000000001000000000000000001110000111000000000000000000000000000000001100000000111000000000000000000000000000000000000000000000000000110000000000000000110000111000000000101000000000010000000000001110000000000000000000000000001000000000000000000001000000100000000000000000000010000000000000000001100000000000000000000000000000000000000000000001110000011110000000000000000000001110000000001110000000000000000000000000000111000000000000000000000001110000000000000110000000001100000000000111000000000000001000000000000101000000000000000000000000011100000000000000000000011000100000000000000001010000000011000000000111000000000000011100000011100000000000000000000100000011100000000010000000000000000000111000000000000000000000000000000100000000000001110000000110000010000000000000000000000000000000101000000000000000000000111000000000000000000000100000000000000011100000000001000000000000000000011000011100000000000000000000000000000000000011000000101000000000000011000000000000000000000000000000000100000000000000000000110000000000000000000000000000000000000001000001000000000000000000000000000000001110000000001000000000000000111000000000001000000000000000000000000000011000000000000111000000000100000111000000000001110000000000000011000000000000011000000000000000000000000000000101000000000000000000111000000000000000000000000000000000000000000010000000000000111000001110000000000000000000000000000001000000000000000001100000000010000000000000000000000111
11.928|0.082300|145|False|BUY|89|0.613800|(((TF_high(10) < TF_close(10))or(TF_open(4) < TF_avg_open(3,2)))or(TF_max(8,10) > TF_high(2)))|{"name": "or", "children": [{"name": "or", "children": [{"name": "(TF_high(10) < TF_close(10))"}, {"name": "(TF_open(4) < TF_avg_open(3,2))"}]}, {"name": "(TF_max(8,10) > TF_high(2))"}]}|0000000001110000000000000000000000000000000000000100000100000000000000000000000000000001100001000000000000000000000000000000000000000000000000000000000000000001000000000001100000000000000011100000000000100000001010001000000000000000000000000000000000000000000000000100001000000000000000000000000111001001001001110000100100000000000000000000000000000000110000000000100000000000000000000000000000000000000000011000000000000001100000000110010000000000000000000000000001000000000000000000100000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010001011000111100001000000001100000100100010000000000000000000110010001111000000000000000000000100110100011000000000000000000000000000000000000000000010000000000110010000000000000000000000000000000011101100000000000000000000100000000000000000101000000001100100001110000000010001000000000000011000111000000000000000000000000000000000000000000001000010101000000000000101000000000000000000000001000100000000000000000000000001000000000000000000001100001001000000000110000001110010000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000100000101110000010000000000010001011000000000001000000000000001000000000000000000000000000000000011000001000001000000000000000000000000000000000000000000000000000000000000000000000010000001000001000011100000000000000000000000000000000000000000001100010000000000000000000000000000000000000000
6.682|0.081500|82|True|BUY|55|0.670700|((TF_max(8,8) < TF_low(5))and(TF_open(8) < TF_low(2)))|{"name": "and", "children": [{"name": "(TF_max(8,8) < TF_low(5))"}, {"name": "(TF_open(8) < TF_low(2))"}]}|0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001110000100000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000011111100001100000000000000000000000000000000000000000001000000000000001111100000000000000000000000000000000000001100000000000000000000000000000000111101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000001001011000000110000000000000000000000000000010000000000000000000000000000100010000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000001100000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000001110000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000100110000000000010000010000000000011000000000000000000000000000000000000000000000000011000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011100000000000000000000000000000000000000000001100000000000000000000000000000000000000000000
14.126|0.081200|174|False|BUY|108|0.620700|((TF_high(8) > TF_avg_open(4,4))or(TF_high(3) > TF_high(5)))|{"name": "or", "children": [{"name": "(TF_high(8) > TF_avg_open(4,4))"}, {"name": "(TF_high(3) > TF_high(5))"}]}|0000000000010000111000000000000100010000000000000100000110000000000000001000000000000000100001000000001000000000000000000000000000000000000000000000000000100000001010000001110000111000000011100000000000100100101000001000000000000000001010010000000000000000000000000000000000011000000000000000000011000001000001100000100000000000000011000000000000000000010000000011000000001100000000000000000000000110000000001000000000000001100000000100000000000000000100000000000001000000000000001100000000000001000111000000000001100000000110000000000000000000000000000000000000000000000000000000000000000000011100000000000001000000001010000011000000000000001000000000000110000000000000000000000110000010000000000000000011000000100000011000000000000000010000110000000000100000000000100000001110000011000000000000000100000000000000100000000000000110000000100000100000000000100001000000001100001100000000000001000000001000110000110000000100000000000000000000000100000000000001000000100000000000000001000000000000000000010000000000000000000000000000000000011000100000000000001000000001000000000000000001110010000010000000000000000000000110000000000000000000000000110000000000111000000000000000000000000000000000000110000010000000001100000011000001100011000000000000000001001000000000001100000000000000011000010000010001000100000000000000011000000000000000000000000000000000000000000000000100001100011000011000000000000000000000000000000000100000000001100000000010000001100000000000000000000011000
-14.929|-0.080700|185|True|SELL|98|0.529700|((TF_high(9) > TF_high(5))and(TF_avg_open(5,5) > TF_avg_open(9,4)))|{"name": "and", "children": [{"name": "(TF_high(9) > TF_high(5))"}, {"name": "(TF_avg_open(5,5) > TF_avg_open(9,4))"}]}|0000000000000010000100000000000001000011100000000001110000000100000000000010000000000000000000011000000001000000000000000000000000100000000000000000000000000000100000000000000110000001100000000110000010000010100000000000010000000000001000010000000011000000000000000000000001000011000000000000000000010000110000000000001000000000001000010000000000000100000000000000000110000000011000000000000000010000001000000000000110000000000000000011010000001100000000100000000000000110000001000000001000000000110000000000011000001100000000100000000000011000000000000000000000000000100000000000000000000111000011000000000000001011100000011000000000011111000000000011000000000001000000000000000000100000000110000000111000000000000000000001100000000000001000001000000010000000000000000010000001100000010000000000000011000000000000000001100000010001000000000100010000000010000000000000000001100000001100000000011000000000000100000001000001110110000000000000010010000000000000011000000001000000000000000100000000000000010110000000000000100000000000000000000010110000000000000000000000000000000000001000000001100000100000000000000000000000001000000011100000000000000110000000000110000000000000001100000000000011000000000000001000000000100000011000010000001000000000000000000100000000000000100000000001000000000000000000000010000001100000000110000000000000000000000000000010000000000000010000100000000111000000110000001000000000000011000000000010000000000000000001000000001100000000000000010000011
13.16|0.080700|163|True|BUY|101|0.619600|((TF_high(2) > TF_max(8,3))and(TF_high(2) < TF_high(5)))|{"name": "and", "children": [{"name": "(TF_high(2) > TF_max(8,3))"}, {"name": "(TF_high(2) < TF_high(5))"}]}|0000000000011000010000000000000000000100000000000100000111000000000000000000000000000001100000000000001100000000000000000000000000000000000000000000000000000000000010000001100000111000000011100000000000100000001000001000000000000000000010000000000000000000000000000100000000011000000000000000000111000000000001110000000000000000000011000000000000000000110000000001100000011100000000000000000000000110000000011000000000000001110000000100000000000000000100000000000001000000000000000110000000000000000111000000000001100000000110000000000000000000000000000000000000000000000000000000000000001000011100000000000001100000001110000011000000000000111000000000000110000000000000000000000010000110000000000000000001000001110000001000000000000000010000100000000000000000000000000000000110000111000000000000000000000000000001100000000000000100000000110000000000000000111000000000001100001100000000010000000000000000111000111000000100000000000000000000100000000000000011000001100000000000000011000000000000000000000001000000000000000000000000000000011000000000000000110000000000000000000100000001110000000100000000000000000000000110000000000000000000000000110000000000111000000000000000000000001000000000000110000000000000001000000011000000000011100000000000000000000000000000001100000000000000011100000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000001000011100000000000000000000000000000000000000000001100000000000000001100000000000000000000011000
12.088|0.080600|150|True|BUY|91|0.606700|((TF_high(7) < TF_max(1,7))and(TF_low(6) > TF_avg_open(6,6)))|{"name": "and", "children": [{"name": "(TF_high(7) < TF_max(1,7))"}, {"name": "(TF_low(6) > TF_avg_open(6,6))"}]}|0001010001100000000000001000011000000000001000011000000100000000010000000000001111000000000000000000100000000110000000000000110011000000000000000100000000000000000000000101000000000000000000000000001000000000000000000000000100100110000000000000011000000000000000001000000000000000000001000000000100000000000010000000000000100010000000000000010000111000000000000000000000000000000000000010000100000000000000100000001000000010000000000000010000000000011000000001000000000000000000000000000000011000000000000000000000000000000000000001000000000001000000100000011000111000000000000000100001110000000000000110000000000000000000000010000000000000000000000000010000000000000000001011000000000000000000001110000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000100000000000000010000000000000010000000000011000000000000110000000000000000000000000000000000100000000000000000100000000000000000000000000010001000000000000100000010000000000000000000001000000001000000000010000000000000001000000000001000011100000000000000000010000000000000000000000000000000000000000000000000100001000100001000000000011100000001100000100000110000000000001100000111100000100000000000001000000000000000000000000000000001000000000001100000000000000000000010000000000000110000000000000000000000000000000100000000010000000001000000000000010000100000000000000101000000000000000000010000000000100000000000110000001111000000001001000000000000000011000000011110000000100000000
8.932|0.080500|111|False|BUY|74|0.666700|((TF_low(1) < TF_open(7))or(TF_close(2) > TF_close(6)))|{"name": "or", "children": [{"name": "(TF_low(1) < TF_open(7))"}, {"name": "(TF_close(2) > TF_close(6))"}]}|0000000000000000010000000000000000000000001000000000000110000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010010000000100000110000000011000000000000000000000000000000000000000000001000000000000000000000000000000000000000011000000000000010000000000000000000110000000000000000000011000000000000000001000000000001000000000000000000000000000000000100000000000100000100000001100000000010001000000000000000000000000001100000000000000000000000000000000110000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000100100000011000000000000001000000000000100000000000000000000000100000110000000000000000011000001000000000000000100000000000000010000000000010000000000000000001100000110000000000000000010000000000000000000000000000110000000000000100000000000010000000000000000001100000000000000000000001100110000011000001000010000000000000000000100000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000100000110000000000010010000000000000000100000000110000001011000000000000000000000100000000000000000000000000000000000000010000000000000000000000110000000000000100000000000000001100000100000001110010000000000000000010000000000000000000000000000000011000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000011000000000000000000000000000000000010000000000100000000000000001100000000000000000000010000
12.027|0.080200|150|False|BUY|88|0.586700|(((TF_high(6) < TF_open(8))or(TF_avg_open(7,5) < TF_open(2)))or(TF_avg_open(2,3) < TF_open(3)))|{"name": "or", "children": [{"name": "or", "children": [{"name": "(TF_high(6) < TF_open(8))"}, {"name": "(TF_avg_open(7,5) < TF_open(2))"}]}, {"name": "(TF_avg_open(2,3) < TF_open(3))"}]}|0001000001000000100000100000000000000000010000100000000110000000100001000000000000000100000000000001000000001100000000000001000010000000000000010000011000000000000000000100000001100000000100000000110000000000000000000000000000000000001000000001000000000000100000000000001001000000000000000010001000000000000111000000000001000000000010000000000001100000100000000000000000000000000000000000001000000000000001000000010000010010000000010100001000000000110000000000000000000000101000000000000000100000001000000000000100000000010000000000000000000011100001000000000000100000000000000000000001000000100000000010000000000001001000000000000000000000000000000000110000000000000000000000000000001100000000001000000100000000000000000000000000010000000001100000100000010000001000000000110000000000000000000000011000000000010000000000000000000100000100000000000000000000000000000001000000010000000001100000000010000000110000010000000000011000000000000000011000001100000000000000000000010100000000000000000000000100000000100000011000001000000000100000000000000000000000000000000000000000000000000011000000010100000000000000000000000000000000100000000001000000000001100000000000000100000110000000000000000000100000000000000001100000001000000011000000000000000000000000001000000000000000000001000000110000000000000000000000001100000001000000000010000100000000000001100000000010001100000010000100000000010000000010010000000000000000001100000000000000000001000000000110000000011000000000000000000
13.258|0.079900|166|False|BUY|104|0.626500|((TF_high(2) < TF_max(8,3))or((TF_min(7,9) > TF_max(7,1))or(TF_high(2) > TF_high(5))))|{"name": "or", "children": [{"name": "(TF_high(2) < TF_max(8,3))"}, {"name": "or", "children": [{"name": "(TF_min(7,9) > TF_max(7,1))"}, {"name": "(TF_high(2) > TF_high(5))"}]}]}|0000000000011000010000000000000000000100000000000100000111000000000000000000000000000001100000000000001100000000000000000000000000000000000000000000000000000000000010000001100000111000000011100000000000100000001000001000000000000000000010000000000000000000000000000100000000011000000000000000000111000000000001110000000000000000000011000000000000000000110000000001100000011100000000000000000000000110000000011000000000000001110000000100000000000000000100000000000001000000000000000110000000000000000111000000000001100000000110000000000000000000000000000000000000000000000000000000000000001000011100000000000001100000001110000011000000000000111000000000000110000000000000000000000110000110000000000000000011000001110000001000000000000000010000100000000000000000000000000000000110000111000000000000000000000000000001100000000000000100000000110000000000000000111000000000001100001100000000010000000000000000111000111000000100000000000000000000100000000000000011000001100000000000000111000000000000000000000001000000000000000000000000000000011000000000000000110000000000000000000100000001110000000100000000000000000000000110000000000000000000000000110000000000111000000000000000000000001000000000000110000000000000001000000011000000000011100000000000000000000000000000001100000000000000011100000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000001000011100000000000000000000000000000000000000000001100000000000000001100000000000000000000011000
8.631|0.079900|108|True|BUY|73|0.675900|((TF_close(1) > TF_high(2))and(TF_max(2,4) < TF_high(6)))|{"name": "and", "children": [{"name": "(TF_close(1) > TF_high(2))"}, {"name": "(TF_max(2,4) < TF_high(6))"}]}|0001000000000000010000110000000000000000001000000000001000000000100000100000001000000000000000000010000000000100000000000001000000000001000000000000000000000000000100000100000000100000000000000000111000000000010000000000000010000000000000000000000000000000000000000000000000100000000100000000000000000000000100000000000000100000000000000010000000000000000000000000000000000000000010000100000000000000000001000000000000000000000000000000001000000001000000000101000000000000100000000000000001100000000100000000000010000000011000000100000000000001000000000001000000000000000101001000000001000000110000000000000000000000000000000010000000000000000000000000010000000000001010000000000000000100000000000000000000000010000000000000000000000000000000000001110000000001100000000000001000000000000000000000001000000100000000000000000000000000001110000000100001000000000000000000000000001000000000000000000000000000000000100000001000000000000100000000000000000100001000000010000000001000000000000000110000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000001000000001000000010000000000000000000000001000000000000000000000000100000000000000000000100000000100000000000000000000000000001000000000100000011000000000001000000000000000000000000000000000000000000000000000000000000000000010100001000000000100000000000000000000000000000000010000100001000000100000000100000000110000000001000000000010000000000000000000000000000001010000001000000000000000000000
